olon	olat	dlon	dlat	year	students	oattainment	dattainment	studentsup	studentsdown	studentsame
-75.08018	40.057661	-75.08018	40.057661	2012	4	33	14	2	2	0
-75.08018	40.057661	-75.08769	40.017362	2006	3	-39	-19	3	0	0
-75.08018	40.057661	-75.08769	40.017362	2007	10	-25	-73	2	8	0
-75.08018	40.057661	-75.08769	40.017362	2008	57	-45	-54	30	26	1
-75.08018	40.057661	-75.08769	40.017362	2009	85	-62	-51	29	56	0
-75.08018	40.057661	-75.08769	40.017362	2010	97	-57	-43	45	52	0
-75.08018	40.057661	-75.08769	40.017362	2011	86	-64	-62	35	51	0
-75.08018	40.057661	-75.11116	39.991712	2006	6	59	20	6	0	0
-75.08018	40.057661	-75.11116	39.991712	2007	15	28	17	2	13	0
-75.08018	40.057661	-75.11116	39.991712	2008	5	-24	-53	1	4	0
-75.08018	40.057661	-75.11116	39.991712	2009	19	2	-12	10	8	1
-75.08018	40.057661	-75.11116	39.991712	2010	20	39	12	8	12	0
-75.08018	40.057661	-75.11116	39.991712	2011	20	18	27	13	7	0
-75.08018	40.057661	-75.11116	39.991712	2012	5	-115	-109	1	4	0
-75.08018	40.057661	-75.12118	40.033944	2006	5	4	35	4	1	0
-75.08018	40.057661	-75.12118	40.033944	2007	20	-23	-28	6	14	0
-75.08018	40.057661	-75.12118	40.033944	2008	8	15	-56	2	6	0
-75.08018	40.057661	-75.12118	40.033944	2009	39	-40	-24	19	20	0
-75.08018	40.057661	-75.12118	40.033944	2010	16	-52	-37	5	11	0
-75.08018	40.057661	-75.12118	40.033944	2011	18	-12	-20	8	10	0
-75.08018	40.057661	-75.12118	40.033944	2012	5	30	-54	1	4	0
-75.08018	40.057661	-75.12565	39.978162	2008	1	-130	-130	1	0	0
-75.08018	40.057661	-75.12565	39.978162	2009	7	-57	-27	2	5	0
-75.08018	40.057661	-75.12565	39.978162	2010	3	-53	-89	1	2	0
-75.08018	40.057661	-75.12565	39.978162	2011	8	-24	-45	3	5	0
-75.08018	40.057661	-75.13793	40.055411	2006	1	-36	-168	0	1	0
-75.08018	40.057661	-75.13793	40.055411	2007	1	-60	-2	0	1	0
-75.08018	40.057661	-75.13793	40.055411	2009	1	92	-1	0	1	0
-75.08018	40.057661	-75.13793	40.055411	2010	2	-23	43	2	0	0
-75.08018	40.057661	-75.13793	40.055411	2011	1	-45	1	1	0	0
-75.08018	40.057661	-75.14054	39.992862	2006	2	-135	-55	1	1	0
-75.08018	40.057661	-75.14054	39.992862	2007	3	25	-92	0	3	0
-75.08018	40.057661	-75.14054	39.992862	2009	2	-74	-136	0	2	0
-75.08018	40.057661	-75.14054	39.992862	2010	5	-63	-53	3	2	0
-75.08018	40.057661	-75.14054	39.992862	2011	2	-23	-1	0	2	0
-75.08018	40.057661	-75.14336	39.977662	2006	1	-131	-168	1	0	0
-75.08018	40.057661	-75.14336	39.977662	2007	1	64	-2	0	1	0
-75.08018	40.057661	-75.14336	39.977662	2009	2	3	45	1	1	0
-75.08018	40.057661	-75.14336	39.977662	2010	5	12	8	2	3	0
-75.08018	40.057661	-75.14336	39.977662	2011	1	90	1	0	1	0
-75.08018	40.057661	-75.14503	40.012212	2006	1	23	58	1	0	0
-75.08018	40.057661	-75.14503	40.012212	2007	9	-72	-73	0	9	0
-75.08018	40.057661	-75.14503	40.012212	2008	5	-58	-52	2	3	0
-75.08018	40.057661	-75.14503	40.012212	2009	10	-56	-55	6	4	0
-75.08018	40.057661	-75.14503	40.012212	2010	18	-53	-49	9	9	0
-75.08018	40.057661	-75.14503	40.012212	2011	18	-71	-83	9	9	0
-75.08018	40.057661	-75.14503	40.012212	2012	6	8	-31	4	2	0
-75.08018	40.057661	-75.14589	39.951062	2006	1	-74	-56	0	1	0
-75.08018	40.057661	-75.14589	39.951062	2009	3	56	43	1	2	0
-75.08018	40.057661	-75.14589	39.951062	2010	2	103	48	0	2	0
-75.08018	40.057661	-75.14589	39.951062	2011	2	-25	42	1	1	0
-75.08018	40.057661	-75.14589	39.951062	2012	1	152	92	1	0	0
-75.08018	40.057661	-75.14764	39.964012	2007	1	60	130	0	1	0
-75.08018	40.057661	-75.14764	39.964012	2008	5	104	95	2	3	0
-75.08018	40.057661	-75.14764	39.964012	2009	4	-42	-23	2	2	0
-75.08018	40.057661	-75.14764	39.964012	2010	6	99	110	1	5	0
-75.08018	40.057661	-75.14764	39.964012	2011	9	102	92	2	7	0
-75.08018	40.057661	-75.15409	39.936562	2008	1	87	43	0	1	0
-75.08018	40.057661	-75.15409	39.936562	2009	6	77	59	2	4	0
-75.08018	40.057661	-75.15409	39.936562	2010	9	67	58	1	8	0
-75.08018	40.057661	-75.15409	39.936562	2011	2	112	68	1	1	0
-75.08018	40.057661	-75.15654	40.055861	2008	3	-15	-107	1	2	0
-75.08018	40.057661	-75.15654	40.055861	2009	7	-47	-5	5	2	0
-75.08018	40.057661	-75.15654	40.055861	2010	6	34	30	3	3	0
-75.08018	40.057661	-75.15654	40.055861	2011	8	69	65	7	1	0
-75.08018	40.057661	-75.15654	40.055861	2012	1	-94	-90	0	1	0
-75.08018	40.057661	-75.15803	39.919812	2007	1	-60	87	1	0	0
-75.08018	40.057661	-75.15803	39.919812	2008	4	-72	-98	1	3	0
-75.08018	40.057661	-75.15803	39.919812	2009	2	144	112	1	1	0
-75.08018	40.057661	-75.15803	39.919812	2010	3	-7	-28	1	2	0
-75.08018	40.057661	-75.15803	39.919812	2011	2	28	0	1	1	0
-75.08018	40.057661	-75.16977	39.995412	2006	1	-5	58	1	0	0
-75.08018	40.057661	-75.16977	39.995412	2007	1	75	-92	0	1	0
-75.08018	40.057661	-75.16977	39.995412	2008	2	43	87	1	1	0
-75.08018	40.057661	-75.16977	39.995412	2009	7	-56	-84	3	4	0
-75.08018	40.057661	-75.16977	39.995412	2010	4	-23	66	3	1	0
-75.08018	40.057661	-75.16977	39.995412	2011	9	33	19	3	6	0
-75.08018	40.057661	-75.16977	39.995412	2012	1	-136	-135	0	1	0
-75.08018	40.057661	-75.17106	40.07226	2008	2	43	87	1	1	0
-75.08018	40.057661	-75.17106	40.07226	2009	5	-3	17	2	3	0
-75.08018	40.057661	-75.17106	40.07226	2010	11	32	-20	2	9	0
-75.08018	40.057661	-75.17106	40.07226	2011	6	-26	-7	3	3	0
-75.08018	40.057661	-75.17203	40.034111	2006	1	0	60	1	0	0
-75.08018	40.057661	-75.17203	40.034111	2007	6	-17	-46	2	4	0
-75.08018	40.057661	-75.17203	40.034111	2008	1	-43	-130	0	1	0
-75.08018	40.057661	-75.17203	40.034111	2009	4	-86	-35	1	3	0
-75.08018	40.057661	-75.17203	40.034111	2010	6	-99	-89	2	4	0
-75.08018	40.057661	-75.17203	40.034111	2011	4	-38	-56	2	2	0
-75.08018	40.057661	-75.17203	40.034111	2012	2	23	-91	1	1	0
-75.08018	40.057661	-75.17222	39.968262	2006	1	-68	-56	0	1	0
-75.08018	40.057661	-75.17222	39.968262	2007	5	74	130	1	4	0
-75.08018	40.057661	-75.17222	39.968262	2009	20	124	103	13	7	0
-75.08018	40.057661	-75.17222	39.968262	2010	10	134	105	4	6	0
-75.08018	40.057661	-75.17222	39.968262	2011	6	124	86	2	4	0
-75.08018	40.057661	-75.17222	39.968262	2012	1	-56	-133	0	1	0
-75.08018	40.057661	-75.17406	39.952162	2007	2	-116	-133	0	2	0
-75.08018	40.057661	-75.17406	39.952162	2009	4	-30	-22	2	2	0
-75.08018	40.057661	-75.17406	39.952162	2010	2	0	108	1	1	0
-75.08018	40.057661	-75.18067	39.938512	2007	3	-20	43	1	2	0
-75.08018	40.057661	-75.18067	39.938512	2011	1	-1	-135	1	0	0
-75.08018	40.057661	-75.18067	39.938512	2012	1	-139	-134	0	1	0
-75.08018	40.057661	-75.18259	39.922262	2007	3	73	90	3	0	0
-75.08018	40.057661	-75.18259	39.922262	2009	2	2	23	1	1	0
-75.08018	40.057661	-75.18259	39.922262	2010	3	-13	-32	1	2	0
-75.08018	40.057661	-75.18259	39.922262	2011	1	-1	-3	1	0	0
-75.08018	40.057661	-75.18858	40.053511	2007	1	-65	47	1	0	0
-75.08018	40.057661	-75.18858	40.053511	2009	3	-143	-76	1	2	0
-75.08018	40.057661	-75.18858	40.053511	2010	1	-136	-94	1	0	0
-75.08018	40.057661	-75.18858	40.053511	2011	5	91	73	2	3	0
-75.08018	40.057661	-75.19957	39.961612	2008	1	0	-43	1	0	0
-75.08018	40.057661	-75.19957	39.961612	2010	2	-38	-88	0	2	0
-75.08018	40.057661	-75.19957	39.961612	2011	2	64	87	1	1	0
-75.08018	40.057661	-75.22104	40.038944	2007	1	69	88	1	0	0
-75.08018	40.057661	-75.22104	40.038944	2008	4	43	43	4	0	0
-75.08018	40.057661	-75.22104	40.038944	2009	12	39	48	3	9	0
-75.08018	40.057661	-75.22104	40.038944	2010	11	33	24	4	7	0
-75.08018	40.057661	-75.22104	40.038944	2011	13	55	37	6	7	0
-75.08018	40.057661	-75.22486	39.981112	2009	3	-31	-63	2	1	0
-75.08018	40.057661	-75.22486	39.981112	2010	3	-11	-58	0	3	0
-75.08018	40.057661	-75.22486	39.981112	2011	6	-22	-45	2	4	0
-75.08018	40.057661	-75.22718	39.944162	2007	3	21	-3	0	3	0
-75.08018	40.057661	-75.22718	39.944162	2008	1	60	-43	0	1	0
-75.08018	40.057661	-75.22718	39.944162	2009	1	-136	-89	1	0	0
-75.08018	40.057661	-75.22718	39.944162	2010	5	-19	-2	2	3	0
-75.08018	40.057661	-75.22718	39.944162	2011	2	-166	-116	1	1	0
-75.08018	40.057661	-75.23003	39.961812	2007	2	66	-2	1	1	0
-75.08018	40.057661	-75.23003	39.961812	2008	2	14	21	0	2	0
-75.08018	40.057661	-75.23003	39.961812	2009	5	-127	-125	2	3	0
-75.08018	40.057661	-75.23003	39.961812	2010	2	21	-45	1	1	0
-75.08018	40.057661	-75.23003	39.961812	2011	4	33	19	2	2	0
-75.08018	40.057661	-75.23221	39.898985	2008	1	0	-43	1	0	0
-75.08018	40.057661	-75.23221	39.898985	2011	3	17	-30	0	3	0
-75.08018	40.057661	-75.23453	39.922612	2007	2	-62	-112	1	1	0
-75.08018	40.057661	-75.23453	39.922612	2010	1	-89	-94	1	0	0
-75.08018	40.057661	-75.23453	39.922612	2011	1	90	-135	0	1	0
-75.08018	40.057661	-75.23453	39.922612	2012	1	-43	-89	1	0	0
-75.08018	40.057661	-75.25256	39.975929	2009	2	-45	-23	2	0	0
-75.08018	40.057661	-75.25256	39.975929	2010	1	-149	-137	0	1	0
-75.08769	40.017362	-75.0154	40.117413	2008	7	-6	-19	4	3	0
-75.08769	40.017362	-75.0154	40.117413	2009	24	-47	-22	14	10	0
-75.08769	40.017362	-75.0154	40.117413	2010	7	24	-11	2	5	0
-75.08769	40.017362	-75.0154	40.117413	2011	10	35	26	5	5	0
-75.08769	40.017362	-75.1447	40.035778	2006	3	-95	-18	2	1	0
-75.08769	40.017362	-75.1447	40.035778	2007	2	-52	-87	1	1	0
-75.08769	40.017362	-75.1447	40.035778	2008	14	117	109	12	2	0
-75.08769	40.017362	-75.1447	40.035778	2009	37	27	53	15	22	0
-75.08769	40.017362	-75.1447	40.035778	2010	46	55	64	16	30	0
-75.08769	40.017362	-75.1447	40.035778	2011	20	103	111	2	18	0
-75.08769	40.017362	-75.1745	39.981062	2006	2	-42	0	1	1	0
-75.08769	40.017362	-75.1745	39.981062	2007	7	-9	-109	1	6	0
-75.08769	40.017362	-75.1745	39.981062	2008	16	-23	-52	8	8	0
-75.08769	40.017362	-75.1745	39.981062	2009	41	-52	-40	20	21	0
-75.08769	40.017362	-75.1745	39.981062	2010	37	-46	-39	14	23	0
-75.08769	40.017362	-75.1745	39.981062	2011	21	-13	-17	9	12	0
-75.08769	40.017362	-75.1745	39.981062	2012	1	-134	-135	1	0	0
-75.08769	40.017362	-75.1839	40.011562	2008	5	26	-9	2	3	0
-75.08769	40.017362	-75.1839	40.011562	2009	10	-74	-54	5	5	0
-75.08769	40.017362	-75.1839	40.011562	2010	14	-45	-53	6	8	0
-75.08769	40.017362	-75.1839	40.011562	2011	20	-45	-62	7	13	0
-75.08769	40.017362	-75.1839	40.011562	2012	6	-55	-74	1	5	0
-75.08769	40.017362	-74.97719	40.09146	2003	1	-168	-21	1	0	0
-75.08769	40.017362	-74.97719	40.09146	2006	8	-29	-13	7	1	0
-75.08769	40.017362	-74.97719	40.09146	2007	11	-51	-95	3	8	0
-75.08769	40.017362	-74.97719	40.09146	2008	6	-89	-67	3	3	0
-75.08769	40.017362	-74.97719	40.09146	2009	24	-69	-68	10	14	0
-75.08769	40.017362	-74.97719	40.09146	2010	44	-26	-40	21	23	0
-75.08769	40.017362	-74.97719	40.09146	2011	14	-51	-58	6	8	0
-75.08769	40.017362	-74.97719	40.09146	2012	3	-45	-16	3	0	0
-75.08769	40.017362	-75.00155	40.064257	2008	13	13	3	10	3	0
-75.08769	40.017362	-75.00155	40.064257	2009	25	-39	-29	15	10	0
-75.08769	40.017362	-75.00155	40.064257	2010	29	-12	-3	11	18	0
-75.08769	40.017362	-75.00155	40.064257	2011	12	-28	18	8	4	0
-75.08769	40.017362	-75.02644	40.041111	2007	6	-31	-69	2	4	0
-75.08769	40.017362	-75.02644	40.041111	2008	16	-50	-68	9	7	0
-75.08769	40.017362	-75.02644	40.041111	2009	32	-55	-55	14	18	0
-75.08769	40.017362	-75.02644	40.041111	2010	27	-38	-31	13	14	0
-75.08769	40.017362	-75.02644	40.041111	2011	33	-24	-48	13	20	0
-75.08769	40.017362	-75.04118	40.09261	2006	3	-98	-56	2	1	0
-75.08769	40.017362	-75.04118	40.09261	2007	1	63	-136	0	1	0
-75.08769	40.017362	-75.04118	40.09261	2009	3	16	30	2	1	0
-75.08769	40.017362	-75.04118	40.09261	2010	6	12	-7	3	3	0
-75.08769	40.017362	-75.04118	40.09261	2011	1	50	-48	0	1	0
-75.08769	40.017362	-75.04118	40.09261	2012	1	-134	-135	1	0	0
-75.08769	40.017362	-75.04837	40.059611	2006	11	-43	-14	7	4	0
-75.08769	40.017362	-75.04837	40.059611	2007	12	2	-33	2	10	0
-75.08769	40.017362	-75.04837	40.059611	2008	1	60	130	0	1	0
-75.08769	40.017362	-75.04837	40.059611	2009	19	-24	-21	13	6	0
-75.08769	40.017362	-75.04837	40.059611	2010	11	-59	-35	4	7	0
-75.08769	40.017362	-75.04837	40.059611	2011	16	-29	-62	8	8	0
-75.08769	40.017362	-75.04966	40.023611	2003	1	-154	-110	0	1	0
-75.08769	40.017362	-75.04966	40.023611	2006	7	-41	-40	4	3	0
-75.08769	40.017362	-75.04966	40.023611	2007	12	-38	-13	7	5	0
-75.08769	40.017362	-75.04966	40.023611	2008	4	9	-123	0	4	0
-75.08769	40.017362	-75.04966	40.023611	2009	13	-55	-36	8	5	0
-75.08769	40.017362	-75.04966	40.023611	2010	10	-50	-31	1	9	0
-75.08769	40.017362	-75.04966	40.023611	2011	11	30	-25	4	7	0
-75.08769	40.017362	-75.04966	40.023611	2012	1	152	138	0	1	0
-75.08769	40.017362	-75.06658	40.037711	2006	11	-59	-35	7	4	0
-75.08769	40.017362	-75.06658	40.037711	2007	18	-5	-27	6	12	0
-75.08769	40.017362	-75.06658	40.037711	2008	4	-47	-69	2	2	0
-75.08769	40.017362	-75.06658	40.037711	2009	38	-60	-38	22	16	0
-75.08769	40.017362	-75.06658	40.037711	2010	25	-22	-23	10	15	0
-75.08769	40.017362	-75.06658	40.037711	2011	25	-54	-38	15	10	0
-75.08769	40.017362	-75.06658	40.037711	2012	5	-92	-84	4	1	0
-75.08769	40.017362	-75.08018	40.057661	2006	4	-18	-55	2	2	0
-75.08769	40.017362	-75.08018	40.057661	2007	9	-34	-48	3	6	0
-75.08769	40.017362	-75.08018	40.057661	2008	11	-6	-28	5	6	0
-75.08769	40.017362	-75.08018	40.057661	2009	64	-64	-48	32	29	3
-75.08769	40.017362	-75.08018	40.057661	2010	57	-12	-8	27	30	0
-75.08769	40.017362	-75.08018	40.057661	2011	38	-16	1	19	19	0
-75.08769	40.017362	-75.08018	40.057661	2012	4	-68	-67	3	1	0
-75.08769	40.017362	-75.08769	40.017362	2006	175	-62	-31	124	51	0
-75.08769	40.017362	-75.08769	40.017362	2007	468	-16	-53	88	380	0
-75.08769	40.017362	-75.08769	40.017362	2008	429	-50	-66	269	156	4
-75.08769	40.017362	-75.08769	40.017362	2009	804	-58	-46	370	434	0
-75.08769	40.017362	-75.08769	40.017362	2010	756	-42	-42	334	422	0
-75.08769	40.017362	-75.08769	40.017362	2011	418	-43	-43	184	234	0
-75.08769	40.017362	-75.08769	40.017362	2012	13	-11	-11	6	7	0
-75.08769	40.017362	-75.11116	39.991712	2006	19	13	-13	13	6	0
-75.08769	40.017362	-75.11116	39.991712	2007	62	-5	-28	12	50	0
-75.08769	40.017362	-75.11116	39.991712	2008	54	-40	-45	38	16	0
-75.08769	40.017362	-75.11116	39.991712	2009	158	-13	2	86	72	0
-75.08769	40.017362	-75.11116	39.991712	2010	113	-3	5	57	56	0
-75.08769	40.017362	-75.11116	39.991712	2011	82	7	-3	43	39	0
-75.08769	40.017362	-75.11116	39.991712	2012	7	-71	-51	4	3	0
-75.08769	40.017362	-75.12118	40.033944	2006	9	-100	-30	7	2	0
-75.08769	40.017362	-75.12118	40.033944	2007	22	-34	-65	6	16	0
-75.08769	40.017362	-75.12118	40.033944	2008	22	-70	-88	8	13	1
-75.08769	40.017362	-75.12118	40.033944	2009	61	-69	-62	27	34	0
-75.08769	40.017362	-75.12118	40.033944	2010	57	-53	-49	23	34	0
-75.08769	40.017362	-75.12118	40.033944	2011	35	-29	-34	14	21	0
-75.08769	40.017362	-75.12118	40.033944	2012	4	13	45	3	1	0
-75.08769	40.017362	-75.12565	39.978162	2006	3	-17	-55	1	2	0
-75.08769	40.017362	-75.12565	39.978162	2007	3	-67	-134	0	3	0
-75.08769	40.017362	-75.12565	39.978162	2008	31	-31	-44	17	14	0
-75.08769	40.017362	-75.12565	39.978162	2009	56	-68	-52	24	32	0
-75.08769	40.017362	-75.12565	39.978162	2010	32	-65	-67	10	22	0
-75.08769	40.017362	-75.12565	39.978162	2011	47	-30	-22	23	24	0
-75.08769	40.017362	-75.12565	39.978162	2012	2	-110	-66	2	0	0
-75.08769	40.017362	-75.13793	40.055411	2006	1	-86	58	1	0	0
-75.08769	40.017362	-75.13793	40.055411	2007	2	-6	22	0	2	0
-75.08769	40.017362	-75.13793	40.055411	2008	3	-101	-61	1	2	0
-75.08769	40.017362	-75.13793	40.055411	2009	8	-43	-35	4	4	0
-75.08769	40.017362	-75.13793	40.055411	2010	1	-140	-134	0	1	0
-75.08769	40.017362	-75.13793	40.055411	2011	7	-46	-72	4	3	0
-75.08769	40.017362	-75.14054	39.992862	2006	5	-65	-55	3	2	0
-75.08769	40.017362	-75.14054	39.992862	2007	6	37	-32	1	5	0
-75.08769	40.017362	-75.14054	39.992862	2008	4	-88	-137	0	4	0
-75.08769	40.017362	-75.14054	39.992862	2009	19	-119	-76	8	11	0
-75.08769	40.017362	-75.14054	39.992862	2010	17	-76	-50	9	8	0
-75.08769	40.017362	-75.14054	39.992862	2011	6	30	-39	2	4	0
-75.08769	40.017362	-75.14054	39.992862	2012	2	-20	44	1	1	0
-75.08769	40.017362	-75.14336	39.977662	2007	2	38	-2	2	0	0
-75.08769	40.017362	-75.14336	39.977662	2008	4	-11	-23	2	2	0
-75.08769	40.017362	-75.14336	39.977662	2009	11	-36	-26	5	6	0
-75.08769	40.017362	-75.14336	39.977662	2010	10	-4	-4	3	7	0
-75.08769	40.017362	-75.14336	39.977662	2011	15	39	22	4	11	0
-75.08769	40.017362	-75.14503	40.012212	2006	3	-97	-170	3	0	0
-75.08769	40.017362	-75.14503	40.012212	2007	29	-13	-70	7	22	0
-75.08769	40.017362	-75.14503	40.012212	2008	39	-68	-81	15	24	0
-75.08769	40.017362	-75.14503	40.012212	2009	69	-66	-58	35	34	0
-75.08769	40.017362	-75.14503	40.012212	2010	56	-44	-38	18	38	0
